"","ID","DataType","ORIGINAL_TraitID","ORIGINAL_TraitDefinition","TraitValue","TraitUnit","N_TraitValue","ConTaxa","ResTaxa","ConTaxaStage","ResTaxaStage","Con_ForagingMovement","Con_RESDetectionDimensionality","Res_ForagingMovement","Res_CONDetectionDimensionality","CON_MASS_value","RES_MASS_value","ResArenaSize_SI_UNIT","ResDensity_SI_VALUE","ResDensityUnit","ResDensity","ResArenaSize_SI_VALUE","ConTemp","ResTemp","ResReplaceRate","ResReplaceUnit","ResReplace","TraitSIValue","TraitSIUnit","N_TraitID","N_TraitConversion","N_CONVERTED","N_TraitUnit","Original_ErrorValue","Original_ErrorValueUnit","Replicates","ConTaxon","ConStage","ConCommon","Con_MovementDimensionality","Con_Thermy","Res_MovementDimensionality","ResTaxon","ResStage","ResCommon","Res_Thermy","Habitat","LabField","ObservationtimeSI","ObservationtimeSIUnits","ConStarvationTimeSI","ConStarvationTimeSIUnits","ConArenaSiz_VALUE","ConArenaSize_UNIT","ConDensity","ConDensityUnit","ConDensity_SI_VALUE","ConDensityConst","ConSizType","CON_ORIGINAL_value","CON_ORIGINAL_unit","Con_Siz_reference","ResSizType","RES_ORIGINAL_value","RES_ORIGINAL_unit","Res_Siz_reference","Citation","FigureTable"
"3160",40055,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",2,"Individual/(Individual*1 day)",2.31e-05,"Macrolophus pygmaeus (Rambur 1839)","Myzus persicae (Sulzer 1776)","Macrolophus pygmaeus (Rambur 1839) [adult]","Myzus persicae (Sulzer 1776) [instar 4]","active","surface","sessile","surface",1.63e-06,1.29e-07,"square meter",471.5702018,"Individuals per arena",8,0.0169646,25,25,NA,"","no",NA,NA,NA,NA,NA,NA,NA,"",1,"Macrolophus pygmaeus","Adult","Mirid bug","2D","ectotherm","2D","Myzus persicae Sulzer","Instar 4","Green peach aphid","ectotherm","Terrestrial","Laboratory",86400,"seconds",86400,"seconds",169.6460033,"square cm",1,"Individuals per arena","","yes","length","3.75","mm","from author","wet mass",0.1293,"milligram","original","Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.","from author"
"3161",40055,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",3,"Individual/(Individual*1 day)",3.47e-05,"Macrolophus pygmaeus (Rambur 1839)","Myzus persicae (Sulzer 1776)","Macrolophus pygmaeus (Rambur 1839) [adult]","Myzus persicae (Sulzer 1776) [instar 4]","active","surface","sessile","surface",1.63e-06,1.29e-07,"square meter",471.5702018,"Individuals per arena",8,0.0169646,25,25,NA,"","no",NA,NA,NA,NA,NA,NA,NA,"",1,"Macrolophus pygmaeus","Adult","Mirid bug","2D","ectotherm","2D","Myzus persicae Sulzer","Instar 4","Green peach aphid","ectotherm","Terrestrial","Laboratory",86400,"seconds",86400,"seconds",169.6460033,"square cm",1,"Individuals per arena","","yes","length","3.75","mm","from author","wet mass",0.1293,"milligram","original","Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.","from author"
"3162",40055,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",2,"Individual/(Individual*1 day)",2.31e-05,"Macrolophus pygmaeus (Rambur 1839)","Myzus persicae (Sulzer 1776)","Macrolophus pygmaeus (Rambur 1839) [adult]","Myzus persicae (Sulzer 1776) [instar 4]","active","surface","sessile","surface",1.63e-06,1.29e-07,"square meter",471.5702018,"Individuals per arena",8,0.0169646,25,25,NA,"","no",NA,NA,NA,NA,NA,NA,NA,"",1,"Macrolophus pygmaeus","Adult","Mirid bug","2D","ectotherm","2D","Myzus persicae Sulzer","Instar 4","Green peach aphid","ectotherm","Terrestrial","Laboratory",86400,"seconds",86400,"seconds",169.6460033,"square cm",1,"Individuals per arena","","yes","length","3.75","mm","from author","wet mass",0.1293,"milligram","original","Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.","from author"
"3163",40055,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",3,"Individual/(Individual*1 day)",3.47e-05,"Macrolophus pygmaeus (Rambur 1839)","Myzus persicae (Sulzer 1776)","Macrolophus pygmaeus (Rambur 1839) [adult]","Myzus persicae (Sulzer 1776) [instar 4]","active","surface","sessile","surface",1.63e-06,1.29e-07,"square meter",471.5702018,"Individuals per arena",8,0.0169646,25,25,NA,"","no",NA,NA,NA,NA,NA,NA,NA,"",1,"Macrolophus pygmaeus","Adult","Mirid bug","2D","ectotherm","2D","Myzus persicae Sulzer","Instar 4","Green peach aphid","ectotherm","Terrestrial","Laboratory",86400,"seconds",86400,"seconds",169.6460033,"square cm",1,"Individuals per arena","","yes","length","3.75","mm","from author","wet mass",0.1293,"milligram","original","Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.","from author"
"3164",40055,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",6,"Individual/(Individual*1 day)",6.94e-05,"Macrolophus pygmaeus (Rambur 1839)","Myzus persicae (Sulzer 1776)","Macrolophus pygmaeus (Rambur 1839) [adult]","Myzus persicae (Sulzer 1776) [instar 4]","active","surface","sessile","surface",1.63e-06,1.29e-07,"square meter",471.5702018,"Individuals per arena",8,0.0169646,25,25,NA,"","no",NA,NA,NA,NA,NA,NA,NA,"",1,"Macrolophus pygmaeus","Adult","Mirid bug","2D","ectotherm","2D","Myzus persicae Sulzer","Instar 4","Green peach aphid","ectotherm","Terrestrial","Laboratory",86400,"seconds",86400,"seconds",169.6460033,"square cm",1,"Individuals per arena","","yes","length","3.75","mm","from author","wet mass",0.1293,"milligram","original","Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.","from author"
"3165",40055,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",3,"Individual/(Individual*1 day)",3.47e-05,"Macrolophus pygmaeus (Rambur 1839)","Myzus persicae (Sulzer 1776)","Macrolophus pygmaeus (Rambur 1839) [adult]","Myzus persicae (Sulzer 1776) [instar 4]","active","surface","sessile","surface",1.63e-06,1.29e-07,"square meter",471.5702018,"Individuals per arena",8,0.0169646,25,25,NA,"","no",NA,NA,NA,NA,NA,NA,NA,"",1,"Macrolophus pygmaeus","Adult","Mirid bug","2D","ectotherm","2D","Myzus persicae Sulzer","Instar 4","Green peach aphid","ectotherm","Terrestrial","Laboratory",86400,"seconds",86400,"seconds",169.6460033,"square cm",1,"Individuals per arena","","yes","length","3.75","mm","from author","wet mass",0.1293,"milligram","original","Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.","from author"
"3166",40055,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",5,"Individual/(Individual*1 day)",5.79e-05,"Macrolophus pygmaeus (Rambur 1839)","Myzus persicae (Sulzer 1776)","Macrolophus pygmaeus (Rambur 1839) [adult]","Myzus persicae (Sulzer 1776) [instar 4]","active","surface","sessile","surface",1.63e-06,1.29e-07,"square meter",471.5702018,"Individuals per arena",8,0.0169646,25,25,NA,"","no",NA,NA,NA,NA,NA,NA,NA,"",1,"Macrolophus pygmaeus","Adult","Mirid bug","2D","ectotherm","2D","Myzus persicae Sulzer","Instar 4","Green peach aphid","ectotherm","Terrestrial","Laboratory",86400,"seconds",86400,"seconds",169.6460033,"square cm",1,"Individuals per arena","","yes","length","3.75","mm","from author","wet mass",0.1293,"milligram","original","Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.","from author"
"3167",40055,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",6,"Individual/(Individual*1 day)",6.94e-05,"Macrolophus pygmaeus (Rambur 1839)","Myzus persicae (Sulzer 1776)","Macrolophus pygmaeus (Rambur 1839) [adult]","Myzus persicae (Sulzer 1776) [instar 4]","active","surface","sessile","surface",1.63e-06,1.29e-07,"square meter",471.5702018,"Individuals per arena",8,0.0169646,25,25,NA,"","no",NA,NA,NA,NA,NA,NA,NA,"",1,"Macrolophus pygmaeus","Adult","Mirid bug","2D","ectotherm","2D","Myzus persicae Sulzer","Instar 4","Green peach aphid","ectotherm","Terrestrial","Laboratory",86400,"seconds",86400,"seconds",169.6460033,"square cm",1,"Individuals per arena","","yes","length","3.75","mm","from author","wet mass",0.1293,"milligram","original","Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.","from author"
"3168",40055,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",4,"Individual/(Individual*1 day)",4.63e-05,"Macrolophus pygmaeus (Rambur 1839)","Myzus persicae (Sulzer 1776)","Macrolophus pygmaeus (Rambur 1839) [adult]","Myzus persicae (Sulzer 1776) [instar 4]","active","surface","sessile","surface",1.63e-06,1.29e-07,"square meter",471.5702018,"Individuals per arena",8,0.0169646,25,25,NA,"","no",NA,NA,NA,NA,NA,NA,NA,"",1,"Macrolophus pygmaeus","Adult","Mirid bug","2D","ectotherm","2D","Myzus persicae Sulzer","Instar 4","Green peach aphid","ectotherm","Terrestrial","Laboratory",86400,"seconds",86400,"seconds",169.6460033,"square cm",1,"Individuals per arena","","yes","length","3.75","mm","from author","wet mass",0.1293,"milligram","original","Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.","from author"
"3169",40055,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",2,"Individual/(Individual*1 day)",2.31e-05,"Macrolophus pygmaeus (Rambur 1839)","Myzus persicae (Sulzer 1776)","Macrolophus pygmaeus (Rambur 1839) [adult]","Myzus persicae (Sulzer 1776) [instar 4]","active","surface","sessile","surface",1.63e-06,1.29e-07,"square meter",471.5702018,"Individuals per arena",8,0.0169646,25,25,NA,"","no",NA,NA,NA,NA,NA,NA,NA,"",1,"Macrolophus pygmaeus","Adult","Mirid bug","2D","ectotherm","2D","Myzus persicae Sulzer","Instar 4","Green peach aphid","ectotherm","Terrestrial","Laboratory",86400,"seconds",86400,"seconds",169.6460033,"square cm",1,"Individuals per arena","","yes","length","3.75","mm","from author","wet mass",0.1293,"milligram","original","Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.","from author"
"3170",40055,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",8,"Individual/(Individual*1 day)",9.26e-05,"Macrolophus pygmaeus (Rambur 1839)","Myzus persicae (Sulzer 1776)","Macrolophus pygmaeus (Rambur 1839) [adult]","Myzus persicae (Sulzer 1776) [instar 4]","active","surface","sessile","surface",1.63e-06,1.29e-07,"square meter",707.3553026,"Individuals per arena",12,0.0169646,25,25,NA,"","no",NA,NA,NA,NA,NA,NA,NA,"",1,"Macrolophus pygmaeus","Adult","Mirid bug","2D","ectotherm","2D","Myzus persicae Sulzer","Instar 4","Green peach aphid","ectotherm","Terrestrial","Laboratory",86400,"seconds",86400,"seconds",169.6460033,"square cm",1,"Individuals per arena","","yes","length","3.75","mm","from author","wet mass",0.1293,"milligram","original","Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.","from author"
"3171",40055,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",7,"Individual/(Individual*1 day)",8.1e-05,"Macrolophus pygmaeus (Rambur 1839)","Myzus persicae (Sulzer 1776)","Macrolophus pygmaeus (Rambur 1839) [adult]","Myzus persicae (Sulzer 1776) [instar 4]","active","surface","sessile","surface",1.63e-06,1.29e-07,"square meter",707.3553026,"Individuals per arena",12,0.0169646,25,25,NA,"","no",NA,NA,NA,NA,NA,NA,NA,"",1,"Macrolophus pygmaeus","Adult","Mirid bug","2D","ectotherm","2D","Myzus persicae Sulzer","Instar 4","Green peach aphid","ectotherm","Terrestrial","Laboratory",86400,"seconds",86400,"seconds",169.6460033,"square cm",1,"Individuals per arena","","yes","length","3.75","mm","from author","wet mass",0.1293,"milligram","original","Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.","from author"
"3172",40055,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",5,"Individual/(Individual*1 day)",5.79e-05,"Macrolophus pygmaeus (Rambur 1839)","Myzus persicae (Sulzer 1776)","Macrolophus pygmaeus (Rambur 1839) [adult]","Myzus persicae (Sulzer 1776) [instar 4]","active","surface","sessile","surface",1.63e-06,1.29e-07,"square meter",707.3553026,"Individuals per arena",12,0.0169646,25,25,NA,"","no",NA,NA,NA,NA,NA,NA,NA,"",1,"Macrolophus pygmaeus","Adult","Mirid bug","2D","ectotherm","2D","Myzus persicae Sulzer","Instar 4","Green peach aphid","ectotherm","Terrestrial","Laboratory",86400,"seconds",86400,"seconds",169.6460033,"square cm",1,"Individuals per arena","","yes","length","3.75","mm","from author","wet mass",0.1293,"milligram","original","Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.","from author"
"3173",40055,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",6,"Individual/(Individual*1 day)",6.94e-05,"Macrolophus pygmaeus (Rambur 1839)","Myzus persicae (Sulzer 1776)","Macrolophus pygmaeus (Rambur 1839) [adult]","Myzus persicae (Sulzer 1776) [instar 4]","active","surface","sessile","surface",1.63e-06,1.29e-07,"square meter",707.3553026,"Individuals per arena",12,0.0169646,25,25,NA,"","no",NA,NA,NA,NA,NA,NA,NA,"",1,"Macrolophus pygmaeus","Adult","Mirid bug","2D","ectotherm","2D","Myzus persicae Sulzer","Instar 4","Green peach aphid","ectotherm","Terrestrial","Laboratory",86400,"seconds",86400,"seconds",169.6460033,"square cm",1,"Individuals per arena","","yes","length","3.75","mm","from author","wet mass",0.1293,"milligram","original","Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.","from author"
"3174",40055,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",7,"Individual/(Individual*1 day)",8.1e-05,"Macrolophus pygmaeus (Rambur 1839)","Myzus persicae (Sulzer 1776)","Macrolophus pygmaeus (Rambur 1839) [adult]","Myzus persicae (Sulzer 1776) [instar 4]","active","surface","sessile","surface",1.63e-06,1.29e-07,"square meter",707.3553026,"Individuals per arena",12,0.0169646,25,25,NA,"","no",NA,NA,NA,NA,NA,NA,NA,"",1,"Macrolophus pygmaeus","Adult","Mirid bug","2D","ectotherm","2D","Myzus persicae Sulzer","Instar 4","Green peach aphid","ectotherm","Terrestrial","Laboratory",86400,"seconds",86400,"seconds",169.6460033,"square cm",1,"Individuals per arena","","yes","length","3.75","mm","from author","wet mass",0.1293,"milligram","original","Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.","from author"
